rownames,UP0042_CTRL,UR16_2319_HP160021451_A,UP0042HHT1,UP0042_HHE1.combined,UP0042_HHE3.combined
1:12500001-13000000,,,,,
1:13000001-13500000,,,,,
1:13500001-14000000,,,,,
1:14000001-14500000,1.0059643414620492,1.1559434595871771,0.9155882371277234,1.0131018127928875,1.004077642626237
1:14500001-15000000,1.0059643414620492,1.1559434595871771,0.9155882371277234,1.0131018127928875,1.004077642626237
1:15000001-15500000,1.0059643414620492,1.1559434595871771,0.9155882371277234,1.0131018127928875,1.004077642626237
1:15500001-16000000,1.0059643414620492,1.1559434595871771,0.9155882371277234,1.0131018127928875,1.004077642626237
1:16000001-16500000,,,,,
1:16500001-17000000,,,,,
1:17000001-17500000,,,,,
1:17500001-18000000,,,,,
1:18000001-18500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:18500001-19000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:19000001-19500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:19500001-20000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:20000001-20500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:20500001-21000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:21000001-21500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:21500001-22000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:22000001-22500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:22500001-23000000,,,,,
1:23000001-23500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:23500001-24000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:24000001-24500000,,,,,
1:24500001-25000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:25000001-25500000,,,,,
1:25500001-26000000,,,,,
1:26000001-26500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:26500001-27000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:27000001-27500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:27500001-28000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:28000001-28500000,,,,,
1:28500001-29000000,,,,,
1:29000001-29500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:29500001-30000000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:30000001-30500000,1.0059643414620492,0.8778040510475412,0.9155882371277234,1.0131018127928875,1.004077642626237
1:30500001-31000000,,,,,
1:31000001-31500000,,,,,
1:31500001-32000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:32000001-32500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:32500001-33000000,,,,,
1:33000001-33500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:33500001-34000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:34000001-34500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:34500001-35000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:35000001-35500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:35500001-36000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:36000001-36500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:36500001-37000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:37000001-37500000,,,,,
1:37500001-38000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:38000001-38500000,,,,,
1:38500001-39000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:39000001-39500000,,,,,
1:39500001-40000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:40000001-40500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:40500001-41000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:41000001-41500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:41500001-42000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:42000001-42500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:42500001-43000000,,,,,
1:43000001-43500000,,,,,
1:43500001-44000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:44000001-44500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:44500001-45000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:45000001-45500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:45500001-46000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:46000001-46500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:46500001-47000000,,,,,
1:47000001-47500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:47500001-48000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:48000001-48500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:48500001-49000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:49000001-49500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:49500001-50000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:50000001-50500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:50500001-51000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:51000001-51500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:51500001-52000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:52000001-52500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:52500001-53000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:53000001-53500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:53500001-54000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:54000001-54500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:54500001-55000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:55000001-55500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:55500001-56000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:56000001-56500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:56500001-57000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:57000001-57500000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:57500001-58000000,1.0059643414620492,1.0372551594083863,1.0351722391578064,1.0131018127928875,1.004077642626237
1:58000001-58500000,,,,,
1:58500001-59000000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:59000001-59500000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:59500001-60000000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:60000001-60500000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:60500001-61000000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:61000001-61500000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:61500001-62000000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:62000001-62500000,1.0059643414620492,1.7321583611913296,1.7651255867682414,1.0131018127928875,1.004077642626237
1:62500001-63000000,1.0059643414620492,1.5066776964326674,1.7651255867682414,1.0131018127928875,1.004077642626237
1:63000001-63500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:63500001-64000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:64000001-64500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:64500001-65000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:65000001-65500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:65500001-66000000,,,,,
1:66000001-66500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:66500001-67000000,,,,,
1:67000001-67500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:67500001-68000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:68000001-68500000,,,,,
1:68500001-69000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:69000001-69500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:69500001-70000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:70000001-70500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:70500001-71000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:71000001-71500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:71500001-72000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:72000001-72500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:72500001-73000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:73000001-73500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:73500001-74000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:74000001-74500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:74500001-75000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:75000001-75500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:75500001-76000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:76000001-76500000,,,,,
1:76500001-77000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:77000001-77500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:77500001-78000000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:78000001-78500000,1.0059643414620492,1.5066776964326674,1.5376965545707133,1.0131018127928875,1.004077642626237
1:78500001-79000000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:79000001-79500000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:79500001-80000000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:80000001-80500000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:80500001-81000000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:81000001-81500000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:81500001-82000000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:82000001-82500000,1.0059643414620492,1.2420909646476548,1.2825106742476315,1.0131018127928875,1.004077642626237
1:82500001-83000000,,,,,
1:83000001-83500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:83500001-84000000,,,,,
1:84000001-84500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:84500001-85000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:85000001-85500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:85500001-86000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:86000001-86500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:86500001-87000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:87000001-87500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:87500001-88000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:88000001-88500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:88500001-89000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:89000001-89500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:89500001-90000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:90000001-90500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:90500001-91000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:91000001-91500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:91500001-92000000,,,,,
1:92000001-92500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:92500001-93000000,,,,,
1:93000001-93500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:93500001-94000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:94000001-94500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:94500001-95000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:95000001-95500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:95500001-96000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:96000001-96500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:96500001-97000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:97000001-97500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:97500001-98000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:98000001-98500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:98500001-99000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:99000001-99500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:99500001-100000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:100000001-100500000,,,,,
1:100500001-101000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:101000001-101500000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:101500001-102000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:102000001-102500000,,,,,
1:102500001-103000000,1.0059643414620492,1.0294479112810926,1.023968144024549,1.0131018127928875,1.004077642626237
1:103000001-103500000,,,,,
1:103500001-104000000,,,,,
1:104000001-104500000,,,,,
1:104500001-105000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:105000001-105500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:105500001-106000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:106000001-106500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:106500001-107000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:107000001-107500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:107500001-108000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:108000001-108500000,,,,,
1:108500001-109000000,,,,,
1:109000001-109500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:109500001-110000000,,,,,
1:110000001-110500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:110500001-111000000,,,,,
1:111000001-111500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:111500001-112000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:112000001-112500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:112500001-113000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:113000001-113500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:113500001-114000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:114000001-114500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:114500001-115000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:115000001-115500000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:115500001-116000000,1.0059643414620492,1.3507595044400673,1.365066120347333,1.0131018127928875,1.004077642626237
1:116000001-116500000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:116500001-117000000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:117000001-117500000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:117500001-118000000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:118000001-118500000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:118500001-119000000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:119000001-119500000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:119500001-120000000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:120000001-120500000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:120500001-121000000,,,,,
1:121000001-121500000,,,,,
1:121500001-122000000,,,,,
1:122000001-122500000,,,,,
1:122500001-123000000,,,,,
1:123000001-123500000,,,,,
1:123500001-124000000,,,,,
1:124000001-124500000,,,,,
1:124500001-125000000,,,,,
1:125000001-125500000,,,,,
1:125500001-126000000,,,,,
1:126000001-126500000,,,,,
1:126500001-127000000,,,,,
1:127000001-127500000,,,,,
1:127500001-128000000,,,,,
1:128000001-128500000,,,,,
1:128500001-129000000,,,,,
1:129000001-129500000,,,,,
1:129500001-130000000,,,,,
1:130000001-130500000,,,,,
1:130500001-131000000,,,,,
1:131000001-131500000,,,,,
1:131500001-132000000,,,,,
1:132000001-132500000,,,,,
1:132500001-133000000,,,,,
1:133000001-133500000,,,,,
1:133500001-134000000,,,,,
1:134000001-134500000,,,,,
1:134500001-135000000,,,,,
1:135000001-135500000,,,,,
1:135500001-136000000,,,,,
1:136000001-136500000,,,,,
1:136500001-137000000,,,,,
1:137000001-137500000,,,,,
1:137500001-138000000,,,,,
1:138000001-138500000,,,,,
1:138500001-139000000,,,,,
1:139000001-139500000,,,,,
1:139500001-140000000,,,,,
1:140000001-140500000,,,,,
1:140500001-141000000,,,,,
1:141000001-141500000,,,,,
1:141500001-142000000,,,,,
1:142000001-142500000,,,,,
1:142500001-143000000,,,,,
1:143000001-143500000,,,,,
1:143500001-144000000,,,,,
1:144000001-144500000,,,,,
1:144500001-145000000,,,,,
1:145000001-145500000,,,,,
1:145500001-146000000,,,,,
1:146000001-146500000,,,,,
1:146500001-147000000,1.0059643414620492,1.0325923631290301,0.9590452776819467,1.0131018127928875,1.004077642626237
1:147000001-147500000,,,,,
1:147500001-148000000,,,,,
1:148000001-148500000,,,,,
1:148500001-149000000,,,,,
1:149000001-149500000,,,,,
1:149500001-150000000,,,,,
1:150000001-150500000,,,,,
1:150500001-151000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:151000001-151500000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:151500001-152000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:152000001-152500000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:152500001-153000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:153000001-153500000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:153500001-154000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:154000001-154500000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:154500001-155000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:155000001-155500000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:155500001-156000000,,,,,
1:156000001-156500000,,,,,
1:156500001-157000000,1.0059643414620492,1.0325923631290301,1.1178067820147075,1.0131018127928875,1.004077642626237
1:157000001-157500000,,,,,
1:157500001-158000000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:158000001-158500000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:158500001-159000000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:159000001-159500000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:159500001-160000000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:160000001-160500000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:160500001-161000000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:161000001-161500000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:161500001-162000000,1.0059643414620492,1.0325923631290301,0.981575287896628,1.0131018127928875,1.004077642626237
1:162000001-162500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:162500001-163000000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:163000001-163500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:163500001-164000000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:164000001-164500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:164500001-165000000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:165000001-165500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:165500001-166000000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:166000001-166500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:166500001-167000000,,,,,
1:167000001-167500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:167500001-168000000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:168000001-168500000,1.0059643414620492,1.2533339172614324,1.2778963580628022,1.0131018127928875,1.004077642626237
1:168500001-169000000,,,,,
