rownames,UP0053_CTRL,UH18_7946,UP0053_HHE1.combined,UP0053_HHE3.combined
1:15000001-15500000,0.9906482541546615,1.005165898738426,0.9734527130046495,1.043070342472548
1:15500001-16000000,0.9712509813956743,1.0422663681157807,0.9952098451178931,1.0723491731927408
1:16000001-16500000,,,,
1:16500001-17000000,,,,
1:17000001-17500000,,,,
1:17500001-18000000,,,,
1:18000001-18500000,1.0458644029765223,0.973239036828447,0.9793022357930496,0.959458968272891
1:18500001-19000000,0.9671695431148425,0.988204750032921,0.9922659719535754,0.9988576518871501
1:19000001-19500000,1.0098969425212962,1.08030292640765,0.9530467581488853,0.9856256860359665
1:19500001-20000000,1.0207909470626166,1.077907023538049,0.9882294655242171,1.0014589964762728
1:20000001-20500000,1.0264419805863079,0.9589048033190092,1.0163707906484396,0.9897836362415713
1:20500001-21000000,1.0188676197152888,1.0120584649012039,0.9782438815399938,0.9500083044824323
1:21000001-21500000,0.9908229670170047,1.0691382873055462,1.028212960873071,1.0461117273825915
1:21500001-22000000,0.9660112180215084,0.9260300486529084,1.0459067354566727,0.99094893695659
1:22000001-22500000,0.9335636396373652,1.0064023558511812,1.0432338635856089,1.0000965322847803
1:22500001-23000000,,,,
1:23000001-23500000,1.016339373507102,1.007171126730918,1.0423021269659494,0.9800755167674383
1:23500001-24000000,1.0655916587329504,1.0194572988445183,1.004247727920668,1.0043800450473725
1:24000001-24500000,,,,
1:24500001-25000000,0.9911066174306226,1.0400422468200843,1.0116496794887941,1.0666522334162
1:25000001-25500000,,,,
1:25500001-26000000,,,,
1:26000001-26500000,1.047240958729113,1.0073379821854411,0.9943981987034369,1.0390981356065947
1:26500001-27000000,1.0106135781779415,0.9862105807876478,1.0425512195354203,1.0006565746858276
1:27000001-27500000,0.9413390169802637,1.0015330240216835,0.9623199286361033,0.9764589102499125
1:27500001-28000000,1.02189549851511,1.0122464715367736,1.0819854719921416,1.0397027927454847
1:28000001-28500000,,,,
1:28500001-29000000,,,,
1:29000001-29500000,0.9985667893028258,1.0540431787479267,1.0543016533302367,1.039356793854649
1:29500001-30000000,1.0442802872244488,0.9583085890274735,0.9645856601813206,0.962006826944162
1:30000001-30500000,0.9490204612313824,0.9781405151409158,0.99710766061928,0.9594945243252563
1:30500001-31000000,,,,
1:31000001-31500000,,,,
1:31500001-32000000,1.0784701321976198,1.0937250750764267,1.1099342008974324,1.0551317767905584
1:32000001-32500000,1.0200790894825367,1.0485740399357224,1.0229093231835236,1.043592962147387
1:32500001-33000000,,,,
1:33000001-33500000,0.9442893101083241,0.9980755581383294,0.9843526895072,1.012269228819454
1:33500001-34000000,1.0113573177546165,1.0111731312079946,0.96420046895079,0.9842717191405396
1:34000001-34500000,1.025957773458219,0.9729087647996976,0.9974765403522065,1.001718946590876
1:34500001-35000000,1.0199537675383845,0.9313895884087695,0.9609875035209444,0.9438665448144197
1:35000001-35500000,0.9975145478924181,0.9740323057568159,1.0434578628617157,0.991811277034847
1:35500001-36000000,1.0260523750262738,1.0944832401148725,1.0339871236085438,1.0626431394013462
1:36000001-36500000,1.0037448064983898,1.0559259125128753,1.0678947563177332,1.0336607254596684
1:36500001-37000000,0.9767905227122841,1.1890841039209417,1.1322134641197066,1.020021842588273
1:37000001-37500000,,,,
1:37500001-38000000,0.9600421435040128,0.9484750610671294,0.9545442639598246,0.9614548687368019
1:38000001-38500000,,,,
1:38500001-39000000,0.9642666455977582,0.9685181728780504,0.9685035213573477,0.986772583998792
1:39000001-39500000,,,,
1:39500001-40000000,1.0082331326837728,1.0279262518092056,1.0053853839931899,0.9879179560120053
1:40000001-40500000,1.0067401269082727,0.9738706854426624,0.9861875150000702,1.0393041883483545
1:40500001-41000000,0.9925146757920036,1.090192936894802,0.999346869011834,1.027095914006422
1:41000001-41500000,1.0378935078087033,1.0519578222087407,1.0559357927561126,1.0097806509562544
1:41500001-42000000,1.0111008901050893,0.9517601314038706,0.9882555343008218,1.001624130795833
1:42000001-42500000,1.0199418081486804,1.0110982361048617,1.1013531320808663,1.0705407967592258
1:42500001-43000000,,,,
1:43000001-43500000,,,,
1:43500001-44000000,0.9608289324715509,0.9679751338496365,0.9933330219234199,0.9426621897567831
1:44000001-44500000,1.0391657598553896,1.0235460751725,0.9802167156427825,1.043070342472548
1:44500001-45000000,0.9822784008434111,1.0195467811416774,0.9948817758908459,1.0426367464917756
1:45000001-45500000,0.9433938030082816,0.9958348845459866,0.9310231048420575,0.968881684584047
1:45500001-46000000,1.0187339884661235,1.053509270694226,1.0503004737628945,1.012969418379063
1:46000001-46500000,0.9660210684108945,1.039741863059018,0.9867678151998555,0.9895577374242971
1:46500001-47000000,,,,
1:47000001-47500000,0.9579259427287046,0.892912185762517,1.0712171772157033,1.0101627138721647
1:47500001-48000000,1.0028249967372818,0.8938499313134013,0.9712828850488567,0.9559925844802338
1:48000001-48500000,1.01492768935196,0.994680932030908,1.005755073826179,0.9740839532964315
1:48500001-49000000,0.9548253172271849,0.9339924215092422,0.9626891763547436,0.9404037195495671
1:49000001-49500000,1.05068765545232,0.9470800514194324,0.99790694392174,1.0743149822232274
1:49500001-50000000,0.9959842158362127,0.9544691978623231,0.9716994992838849,0.9423757318385986
1:50000001-50500000,1.0827862322903319,0.9735951848400661,0.989501077197624,0.9891166617306916
1:50500001-51000000,1.0000562237965018,0.9621318859743421,0.9698791070821463,0.9526878487540636
1:51000001-51500000,0.9898406779053227,1.117693221109889,1.1021908533313534,1.0409217468289116
1:51500001-52000000,1.0323125725657827,1.270852625155266,1.2254108232969771,1.120112960004289
1:52000001-52500000,1.0291378651512675,1.2701272962722066,1.2666496607510638,1.1294445825247972
1:52500001-53000000,1.0138226539013848,1.0423278499478574,1.046978510910499,1.0190386591077993
1:53000001-53500000,0.9560497111004066,1.0260766213467578,1.006095480794431,1.0167869229788513
1:53500001-54000000,0.9704249092933516,0.9870441360745168,1.0036818180987723,0.9723850343615913
1:54000001-54500000,0.975085563085834,1.0168624933699761,1.0667173222845607,1.0083607784962543
1:54500001-55000000,1.0301390410553426,1.0111897018654123,0.9917798301287353,1.0681823073411307
1:55000001-55500000,1.0134024720809047,0.9628131888115092,1.0248532217749053,1.038281904819253
1:55500001-56000000,1.007699981218531,1.0525340428190741,1.0607171088591463,1.0236133440089312
1:56000001-56500000,1.0299613795605493,1.0133175098420892,1.0263868751806315,1.008423858139068
1:56500001-57000000,1.0252458405649754,1.0196380625037602,1.0631174148457212,1.0269898832465632
1:57000001-57500000,1.0585531426537464,1.0232248560645476,1.0304636219067111,1.045212763984862
1:57500001-58000000,0.9348091971404137,0.9618589502758592,0.9971360081996115,0.9852565218577695
1:58000001-58500000,,,,
1:58500001-59000000,1.0189726804175097,0.9346907254664586,0.9903236232034558,0.95323742529494
1:59000001-59500000,0.9983191386692161,1.0229756997362431,1.0357323375583956,1.0273984963639562
1:59500001-60000000,0.9768944967847215,0.9936355868295422,1.047950463839847,1.039858058269914
1:60000001-60500000,0.9783457389239913,0.989767988815893,1.1096909367870598,1.060191013696535
1:60500001-61000000,1.014239122921668,1.0283057517180905,1.0939078936801756,1.0400796369198644
1:61000001-61500000,0.9733664018975702,0.9925165270912916,1.1018519279315366,1.0635012154736097
1:61500001-62000000,1.0314678654630738,1.090522971655337,1.0695280858814833,1.0504027863838206
1:62000001-62500000,0.9712465233716442,1.0494414334998214,1.0756385447434496,0.9698957589009516
1:62500001-63000000,1.0299266140508427,1.3581344867502583,1.2561058527009528,1.1516122540419276
1:63000001-63500000,1.004979947901195,1.114651384336598,1.1473585094474894,1.3563335461588675
1:63500001-64000000,1.0223838079906467,1.3151331187460906,1.2707847640918195,1.0599026832603922
1:64000001-64500000,0.9867763708459178,1.0485849679797226,1.0481927733553924,1.0647493425568755
1:64500001-65000000,0.9165514228514873,0.9975085510808224,1.0095729632374726,1.042461698911315
1:65000001-65500000,0.9413710605380041,1.0825129012242052,1.0662652726016575,1.125280837148327
1:65500001-66000000,,,,
1:66000001-66500000,1.0443594446640632,1.014352829760709,1.041175793514716,1.0926831149964524
1:66500001-67000000,,,,
1:67000001-67500000,0.9982591904820646,1.0457507295195292,1.0609514344666011,1.0875450822925996
1:67500001-68000000,0.9562094087849662,1.0418533678028303,1.0643972105227404,1.0131062348513025
1:68000001-68500000,,,,
1:68500001-69000000,0.9888115651782134,1.0009755862564063,0.9485745753869184,1.004529396704222
1:69000001-69500000,1.0425852086466985,1.0176638674578482,1.0143079822030736,1.0715883054313562
1:69500001-70000000,1.0308375146291535,1.0349333073424076,1.0065641483467664,1.0278585030348093
1:70000001-70500000,0.9736624272275511,1.0012594913993118,1.0306903581768845,1.0864619001997355
1:70500001-71000000,0.9870306059171462,1.0665217527968665,1.012039076512463,1.0298680778498286
1:71000001-71500000,0.9583225819974679,0.9561114647490125,1.0101400384154153,1.0071861578628183
1:71500001-72000000,0.9687521813757907,0.9638593215758705,0.985743629601067,1.0127665534955375
1:72000001-72500000,0.9316428966156094,0.9640846960383351,1.0718978094264646,1.0652571548548926
1:72500001-73000000,0.9630089160965837,0.9867600423059203,0.9774570999093375,1.0200393567867025
1:73000001-73500000,1.0558197067684705,0.9473388111280674,1.0018315606685877,0.9216103328568973
1:73500001-74000000,1.0456396269511437,0.9951111592256661,0.9466279304915446,0.9500670729591453
1:74000001-74500000,1.007630207787992,0.9903578635916365,1.0297124898498153,0.9751172240590489
1:74500001-75000000,0.9928988830382661,0.955997082126784,0.9229410364810611,0.9379984989369841
1:75000001-75500000,0.9776096963251802,0.9804523991955176,0.975403797151274,1.0036282477754765
1:75500001-76000000,0.9899201479870694,0.9660808453689068,1.0289736349594187,0.976308148920346
1:76000001-76500000,,,,
1:76500001-77000000,0.9878416906815312,1.0216244164140638,1.019158328728763,1.0226136522086995
1:77000001-77500000,1.0191073254458851,0.983673718541691,1.0168769192556613,1.0147145049806623
1:77500001-78000000,1.0274156946328954,1.0432850399725953,1.063750948151379,1.0158776485788896
1:78000001-78500000,0.9825868392826298,1.1263218585090486,0.9972403871014407,1.0864681003220622
1:78500001-79000000,1.0466090688603922,0.9964240967394411,1.0216208832966935,1.0144819756258299
1:79000001-79500000,0.9953492751484294,1.0069545575749999,1.0390242474788511,1.0343317892579547
1:79500001-80000000,1.0135254909134714,1.0130471347434866,0.9674065272852292,0.9073704884941384
1:80000001-80500000,1.0317367813139824,1.0478801953033552,1.0061488327306707,0.9060946194757049
1:80500001-81000000,1.01864285721048,1.0118375630134822,0.9070424215600336,1.0028621976927061
1:81000001-81500000,1.0306118900779468,1.012861435353673,1.0704277875158013,1.0082740413501072
1:81500001-82000000,1.0277952872482974,1.0186578979986836,1.0600473846186445,0.9815272936754766
1:82000001-82500000,0.9590523314220794,1.0790594809394092,0.9962437060059727,0.9668222760283008
1:82500001-83000000,,,,
1:83000001-83500000,1.0083828209262555,1.0359789117149114,1.0472192059847696,1.0650892726198122
1:83500001-84000000,,,,
1:84000001-84500000,1.0182827505362235,0.9975048873310585,1.0525424149265914,1.0203503929643967
1:84500001-85000000,0.9638386277803028,1.0414137660494056,1.0824844337873627,1.0617574476584861
1:85000001-85500000,1.0329182064875175,1.0441529849579556,1.0232038315868939,1.012874832409475
1:85500001-86000000,1.049193825263318,1.0635016491573497,1.015728830316608,1.065176460234135
1:86000001-86500000,1.024254312049782,1.0166925658988393,1.026655048413031,0.9590024925837923
1:86500001-87000000,1.0012698160004807,0.988189962440434,1.0336743146508125,1.0018524271062632
1:87000001-87500000,1.0188423988225068,1.0079448392587764,1.047349476078628,1.0033733535221439
1:87500001-88000000,0.9619675081889938,1.0173825728449706,1.0119463969754119,1.0288794904227492
1:88000001-88500000,0.9481827868101111,1.0419722430673173,1.0213357656356967,1.0601242385409864
1:88500001-89000000,0.9977948319765304,1.0360525294175214,1.0545293966601592,1.0154031955354088
1:89000001-89500000,1.0672799234264168,1.0664928917970424,1.0518976575026215,1.0681673031068286
1:89500001-90000000,1.0482679391266914,0.9850696057533973,0.9865804083468334,1.1049236697898488
1:90000001-90500000,1.0363678379023136,1.0220365062541619,1.0414339903510268,1.018160364355583
1:90500001-91000000,0.9932796329301528,0.9591255517804211,1.0101400384154153,1.0039266557338125
1:91000001-91500000,0.9621869298952572,0.9996725092746195,1.040633614653187,0.9852066834085007
1:91500001-92000000,,,,
1:92000001-92500000,1.0065328876663675,1.0624365642219131,0.9755905772401797,1.054887797059107
1:92500001-93000000,,,,
1:93000001-93500000,1.0589074144586885,1.0649486761267595,1.0353987962830693,1.0591703151986065
1:93500001-94000000,0.9531255403796584,1.0607165526751663,1.062208839547163,1.0858127395370207
1:94000001-94500000,0.9858028306062959,1.1070455301964655,1.105397339866311,1.0610863002762678
1:94500001-95000000,0.9615843793462809,1.14451700629886,1.1342412371817188,1.1280609174321896
1:95000001-95500000,0.9958722583102891,1.0296894802069843,1.0030769693432924,1.05729138868855
1:95500001-96000000,1.0071646614758158,0.9469885755258258,0.9585997624796057,0.9496650295131082
1:96000001-96500000,1.0060608944258473,0.9381755761563836,0.9842427324733134,1.014849832896954
1:96500001-97000000,1.0220441257276618,0.9621708184380342,0.9969234577340272,1.04255968851189
1:97000001-97500000,1.01324913841906,0.9520868372929971,1.0475637719405264,0.9878326458129086
1:97500001-98000000,0.9920958313266416,0.9503821899787462,1.0170252220855496,1.016093415906993
1:98000001-98500000,0.9890456677163499,1.0115952983488363,1.0546792917038206,1.135998127446398
1:98500001-99000000,1.0013776098399043,0.9507435490479711,0.9762249941741415,1.0258085731358426
1:99000001-99500000,0.9997483151628271,0.9828473717882449,1.0021211883373855,0.9466771985445475
1:99500001-100000000,1.0360721823552967,0.9534317556002683,1.028531684041384,0.9551650226798802
1:100000001-100500000,,,,
1:100500001-101000000,1.0907633092662987,1.0536314331300853,0.9939823219507822,1.02675009074999
1:101000001-101500000,1.0120608083349036,1.0626780174325274,1.0965040894022107,1.0089949937865075
1:101500001-102000000,1.0246768121608945,0.9954898983184672,1.027244660977205,1.0689747901716824
1:102000001-102500000,,,,
1:102500001-103000000,0.9479573981513998,0.9819871334673985,1.0270532134757302,1.0516040357664616
1:103000001-103500000,,,,
1:103500001-104000000,,,,
1:104000001-104500000,,,,
1:104500001-105000000,1.041421083282721,1.0451880044276887,0.9723243662080521,1.0081049510338154
1:105000001-105500000,0.9955807595274818,1.0134010667565199,0.9549307419974763,1.0188374486372802
1:105500001-106000000,1.0647616898277126,1.017419305882016,1.0993019318158594,0.9431198806655686
1:106000001-106500000,1.0080327600091592,1.0150148843677935,0.9849261144740501,0.8780587538886955
1:106500001-107000000,1.00742217439638,1.005446082001199,1.0185721208378178,0.9647045140731788
1:107000001-107500000,1.0412866408327734,1.0386335135747649,1.044204889301012,1.0263444347773478
1:107500001-108000000,1.0080824346541002,0.9803175268465223,0.9536576016661426,1.0342710603903513
1:108000001-108500000,,,,
1:108500001-109000000,,,,
1:109000001-109500000,0.9955541249269241,0.97561438636607,1.0223300116866956,1.0124458901626237
1:109500001-110000000,,,,
1:110000001-110500000,0.9325841010467633,0.9054251880737341,0.9468213439025556,1.003907109414294
1:110500001-111000000,,,,
1:111000001-111500000,1.0188007329988524,0.9566662280523679,1.0120060976494438,1.068186842087472
1:111500001-112000000,1.0000505193348959,0.9594796902853938,1.0314886262427425,1.0395951309160913
1:112000001-112500000,1.0120331251653143,1.01369217512807,0.9982843681547241,1.0256399347863794
1:112500001-113000000,0.9385967857377319,0.8732621770782021,0.9138566734594137,0.9999638175414599
1:113000001-113500000,1.0076521512313035,0.9683578568858495,0.9980328191065562,0.9797961051857123
1:113500001-114000000,0.915059999047044,0.9884413589550953,0.9898313422001597,0.9592822532225272
1:114000001-114500000,1.0061795144598644,1.0133045904330724,0.9854539851929683,1.0251668463568147
1:114500001-115000000,1.022877149689513,0.9596164827279277,1.0630678161290121,1.029715441327043
1:115000001-115500000,0.9709496110110024,1.0702528131016749,1.0286327342504165,0.9750655428146734
1:115500001-116000000,0.9921893096131692,0.9665674359227744,1.0076006507864832,1.0133003353493817
1:116000001-116500000,1.0247944330878027,1.0124529085482696,0.9288059203835612,0.9589681569164006
1:116500001-117000000,1.0600352080726048,1.0043410921405451,1.0314735697230404,1.0782276851314365
1:117000001-117500000,0.9877132472481528,0.9309813355057192,0.9954408180246297,1.0181583900877196
1:117500001-118000000,1.0861440312111172,1.014698146435817,1.0069070573039691,1.005286772512168
1:118000001-118500000,1.0346200806856367,1.02368762838745,1.053101503804106,0.9903018948821166
1:118500001-119000000,0.951132719151494,1.016221306877943,0.9611711259680269,0.9471291634556912
1:119000001-119500000,0.9742238661372709,0.9488259911775339,0.9381392520849187,0.9309320493715865
1:119500001-120000000,0.9902929555352638,0.9655689760676185,1.0036713057321478,0.994660653637213
1:120000001-120500000,1.060329709251727,0.9607438584272078,1.001558531854291,0.9672508025067488
1:120500001-121000000,,,,
1:121000001-121500000,,,,
1:121500001-122000000,,,,
1:122000001-122500000,,,,
1:122500001-123000000,,,,
1:123000001-123500000,,,,
1:123500001-124000000,,,,
1:124000001-124500000,,,,
1:124500001-125000000,,,,
1:125000001-125500000,,,,
1:125500001-126000000,,,,
1:126000001-126500000,,,,
1:126500001-127000000,,,,
1:127000001-127500000,,,,
1:127500001-128000000,,,,
1:128000001-128500000,,,,
1:128500001-129000000,,,,
1:129000001-129500000,,,,
1:129500001-130000000,,,,
1:130000001-130500000,,,,
1:130500001-131000000,,,,
1:131000001-131500000,,,,
1:131500001-132000000,,,,
1:132000001-132500000,,,,
1:132500001-133000000,,,,
1:133000001-133500000,,,,
1:133500001-134000000,,,,
1:134000001-134500000,,,,
1:134500001-135000000,,,,
1:135000001-135500000,,,,
1:135500001-136000000,,,,
1:136000001-136500000,,,,
1:136500001-137000000,,,,
1:137000001-137500000,,,,
1:137500001-138000000,,,,
1:138000001-138500000,,,,
1:138500001-139000000,,,,
1:139000001-139500000,,,,
1:139500001-140000000,,,,
1:140000001-140500000,,,,
1:140500001-141000000,,,,
1:141000001-141500000,,,,
1:141500001-142000000,,,,
1:142000001-142500000,,,,
1:142500001-143000000,,,,
1:143000001-143500000,,,,
1:143500001-144000000,,,,
1:144000001-144500000,,,,
1:144500001-145000000,,,,
1:145000001-145500000,,,,
1:145500001-146000000,,,,
1:146000001-146500000,,,,
1:146500001-147000000,1.0085903378687395,0.953038114550168,0.9735557888533846,1.0088878573162037
1:147000001-147500000,,,,
1:147500001-148000000,,,,
1:148000001-148500000,,,,
1:148500001-149000000,,,,
1:149000001-149500000,,,,
1:149500001-150000000,,,,
1:150000001-150500000,,,,
1:150500001-151000000,0.9735293917186146,1.1311163099714545,1.0679850450698196,1.0714360657644362
1:151000001-151500000,0.998199446347236,1.049671574673681,1.0459165881779988,0.994226282281254
1:151500001-152000000,1.0379730330603183,1.0315330513897432,1.0134483413210835,0.9782059849927934
1:152000001-152500000,0.9520944678111742,0.9131112747634691,0.9009023762908522,0.9543628570521552
1:152500001-153000000,0.8644460503985077,0.8458345227725811,0.8943258412252776,0.8649387066104685
1:153000001-153500000,0.9666252352808173,0.9438721065065608,0.9925000044689942,0.9181373013887396
1:153500001-154000000,0.9990354451387452,1.0877846271053861,1.0475669113884516,1.0487756939572204
1:154000001-154500000,1.0414068968693284,1.1987421201768196,1.16892799424455,1.0754550335287376
1:154500001-155000000,1.0154594800732435,0.9525092466247095,0.9838637648622893,1.0573779999905257
1:155000001-155500000,0.9482282455416529,0.9846853612431888,0.9941290214495506,0.9981916572711812
1:155500001-156000000,,,,
1:156000001-156500000,,,,
1:156500001-157000000,1.0049951122529792,1.0143494183299966,0.9927365204618427,1.0347347041515793
1:157000001-157500000,,,,
1:157500001-158000000,1.0280520422691861,0.9520499308789874,1.0079846778841288,1.040392633256779
1:158000001-158500000,0.9798703193842715,0.9456691925073076,0.9864697661692237,0.986483620282231
1:158500001-159000000,0.9677098512991024,0.9523033682998867,1.0065072345604344,1.0282329354479383
1:159000001-159500000,1.0170578240902928,0.9159577031881176,1.0136732497134908,1.021970746495373
1:159500001-160000000,1.0289913397413655,0.908586584829588,1.0217425307428167,0.9798613121086786
1:160000001-160500000,1.061419383793434,0.9714215423730584,1.0093486436997963,1.0032266637887277
1:160500001-161000000,0.9493834612046792,0.928697347155431,1.0168559439769511,1.0465314018645442
1:161000001-161500000,0.996371795453872,0.9346469240435153,0.9783826128848427,0.9518542447668997
1:161500001-162000000,0.8252763451847019,0.8409261764114014,0.9098162410627685,0.8913896562788434
1:162000001-162500000,0.9736540132195645,0.9853030944888037,1.0473708102510413,1.0585835867460973
1:162500001-163000000,1.007873160917247,0.9730072598599239,0.9883299417171831,1.0039502659693973
1:163000001-163500000,0.9417252068049047,1.023993838726675,1.0343529639295144,0.9827317840180678
1:163500001-164000000,0.9489001457495547,1.0016724378706858,1.001530684574969,0.9929965926083634
1:164000001-164500000,0.983929943935018,0.9765003945543251,1.0555251459078039,1.0170489277053654
1:164500001-165000000,0.9750696813252544,1.0586346199974728,1.0280788039207347,1.0467719937186166
1:165000001-165500000,1.0202941767844915,1.0007291415798991,1.0186934836849302,0.9379241392433314
1:165500001-166000000,1.0658457319656731,0.9928698964842848,1.016937388479252,1.0266822459811673
1:166000001-166500000,1.0374794930173625,0.9014074481235271,0.9351293322422009,0.9844579865650191
1:166500001-167000000,,,,
1:167000001-167500000,0.9887644745832865,1.0385358456903504,1.033389816946373,1.0106306740672528
1:167500001-168000000,1.0287432422588048,1.0628623905001584,1.0340266705160215,1.0606884369486702
1:168000001-168500000,1.0080492766714884,0.9846664346220564,1.0746422339444233,1.0475662594357174
1:168500001-169000000,,,,
1:169000001-169500000,0.9663127650677958,0.9720430676293158,1.0159471974864875,1.008075112988911
1:169500001-170000000,,,,
1:170000001-170500000,0.9805609237381344,0.9811682597377436,0.9495693950691165,0.9879615634024381
1:170500001-171000000,1.021245273676301,1.0372765226662333,1.0486506722551563,0.9982966066018932
1:171000001-171500000,0.993934803000998,1.0233490199717599,1.0207003525592708,1.0119123569592319
1:171500001-172000000,0.9838165165989836,1.0319193934077269,0.9892144852211064,0.9892775808006481
1:172000001-172500000,0.9468366938338711,1.042874112867421,1.0908289855082052,1.1180092302490183
1:172500001-173000000,1.0093728480027957,1.0643745376714449,1.1340299936812814,1.0899118297450456
1:173000001-173500000,1.0460788546367172,1.0022715985218669,1.0265794755646005,1.1032890498310128
1:173500001-174000000,,,,
1:174000001-174500000,0.9584579952898215,1.0960419193370545,1.041298111068966,1.0980397917073794
1:174500001-175000000,1.0219427774208478,1.0165864685651127,1.0107388961753132,1.0294808018667865
1:175000001-175500000,1.010773090105456,0.9701064457350111,1.0030769693432924,0.996836353757184
1:175500001-176000000,1.0149637230181097,0.9855340591522903,1.0484354109311267,0.9406127899336225
1:176000001-176500000,0.978887123331943,0.9977358759947925,0.989966404886343,0.9568873102083476
1:176500001-177000000,1.019462677229075,0.9934436986019695,0.9816832038640232,0.9400215508848393
1:177000001-177500000,0.9658018854547293,0.9470193358854386,0.9606545120130094,0.9579747858205504
1:177500001-178000000,0.9817168066590032,0.9547222761161981,0.9695488346111255,0.9434875022130889
1:178000001-178500000,1.0743421463074538,1.0841312904049036,1.057314130079863,1.0041117270410171
1:178500001-179000000,1.0194654438442756,1.0148496430959821,1.0395247797118663,0.9730265479834913
1:179000001-179500000,1.0217395922162298,1.058897610253117,1.006921889202709,0.992051839102531
1:179500001-180000000,1.0740157553140728,0.9812520881517142,1.0449897862720976,1.0301338404251286
1:180000001-180500000,0.995383826123417,1.0206866436128648,1.0489709325345449,1.0327990507487363
1:180500001-181000000,0.9973991573953763,1.0556456999468806,0.9839043186334866,1.0029401631707904
1:181000001-181500000,0.9321119423999724,0.9859983045990371,0.9860406772724848,0.9671221847531979
1:181500001-182000000,1.0210305947465046,0.9780507737045695,0.9575706629552958,0.9256547473378872
1:182000001-182500000,,,,
1:182500001-183000000,0.9918320620154937,1.010581952115679,0.954160253336918,0.9664714451040917
1:183000001-183500000,0.9393948969971525,1.0650423121595185,1.0379427587676031,0.9736254681175003
1:183500001-184000000,0.9546197535356726,1.009304889834151,1.0114386516518643,1.035995833961452
1:184000001-184500000,1.0164839563604462,1.0433112701265845,1.0427877765267042,0.9847647117289109
1:184500001-185000000,0.9952906732161754,1.0128767821864186,1.022938137778362,1.0407160183671216
1:185000001-185500000,1.011257544838391,1.0273730938487475,1.0923571852637504,1.0314842646426803
1:185500001-186000000,0.979046644328945,1.0416734192179569,1.013145047199594,1.028470687968124
1:186000001-186500000,1.037632478680316,1.0316121371063884,0.9829625347213147,0.9509020888153871
1:186500001-187000000,0.9548400527652013,1.0135816432496068,1.1125699561256719,1.1069071836845752
1:187000001-187500000,1.033006999628771,0.9902795942580274,1.0141808383071877,0.9440256468790437
1:187500001-188000000,0.9910429784915934,0.9371483175223495,0.9034674050001337,0.8870122477071748
1:188000001-188500000,1.0072797164905443,0.9832492216083676,1.0574612940457524,1.0034046640798093
1:188500001-189000000,1.0343420908131995,0.9817664987347586,1.020808212828739,1.0384851422609895
1:189000001-189500000,1.0266909360835135,0.9809249599430209,0.9476198490398813,0.9810057364027805
1:189500001-190000000,0.97348157855537,0.9893931578290849,0.9459910151862285,0.9451832396056825
1:190000001-190500000,1.0188824450899225,0.985484123807873,1.030001384917295,1.0251858588582532
1:190500001-191000000,1.026282315031739,1.0087627713424474,0.9681110425642915,1.0534797820805408
1:191000001-191500000,0.9860067882426425,1.0356465512961,1.075294415293624,1.032459133806984
1:191500001-192000000,0.9596767053142424,1.0334978428420913,1.06549518801761,1.1045435957377214
1:192000001-192500000,0.9687108046106567,1.0160854515787836,1.0850510975618055,1.0895538711175767
